x_m,y_m,w_tr_right_m,w_tr_left_m
5.788605,2.447741,0.1554,0.2706
5.838605,2.420288,0.1500,0.2706
5.888605,2.393431,0.1500,0.2706
5.938605,2.366298,0.1500,0.2706
5.988605,2.338885,0.1500,0.2706
6.038605,2.312170,0.1500,0.2709
6.088605,2.285276,0.1500,0.2732
6.138605,2.258191,0.1500,0.2755
6.188605,2.231890,0.1500,0.2755
6.238605,2.206357,0.1500,0.2755
6.288605,2.180597,0.1500,0.2755
6.338605,2.155579,0.1500,0.2755
6.388605,2.130416,0.1500,0.2755
6.438605,2.106075,0.1500,0.2755
6.488605,2.082538,0.1500,0.2755
6.538605,2.059785,0.1500,0.2690
6.588605,2.036930,0.1500,0.2625
6.638605,2.014934,0.1500,0.2552
6.688605,1.992907,0.1500,0.2491
6.738605,1.971695,0.1500,0.2367
6.788605,1.951273,0.1500,0.2314
6.838605,1.930748,0.1500,0.2264
6.888605,1.911078,0.1500,0.2216
6.938605,1.891365,0.1500,0.2209
6.988605,1.871579,0.1500,0.2173
7.038605,1.852673,0.1500,0.2126
7.088605,1.833745,0.1500,0.2045
7.138605,1.816613,0.1500,0.1965
7.188605,1.799390,0.1500,0.1937
7.238605,1.783026,0.1500,0.1906
7.288605,1.766615,0.1500,0.1882
7.338605,1.751103,0.1500,0.1857
7.388605,1.735583,0.1500,0.1856
7.438605,1.720013,0.1500,0.1845
7.488605,1.705334,0.1500,0.1836
7.538605,1.690632,0.1500,0.1836
7.588605,1.677715,0.1500,0.1836
7.638605,1.664685,0.1500,0.1836
7.688605,1.652480,0.1500,0.1836
7.738605,1.640183,0.1500,0.1836
7.788605,1.628729,0.1500,0.1836
7.838605,1.617198,0.1500,0.1836
7.888605,1.605538,0.1500,0.1851
7.938605,1.594679,0.1500,0.1869
7.988605,1.583696,0.1500,0.1894
8.038605,1.573515,0.1500,0.1919
8.088605,1.563207,0.1500,0.1951
8.138605,1.553698,0.1500,0.1982
8.188605,1.544055,0.1500,0.2019
8.238605,1.535201,0.1500,0.2055
8.288605,1.526200,0.1500,0.2098
8.338605,1.517973,0.1500,0.2137
8.388605,1.509581,0.1500,0.2183
8.438605,1.501940,0.1500,0.2225
8.488605,1.494111,0.1500,0.2273
8.538605,1.487007,0.1500,0.2315
8.588605,1.479685,0.1500,0.2362
8.638605,1.473055,0.1500,0.2503
8.688605,1.467156,0.1500,0.2554
8.738605,1.461044,0.1500,0.2609
8.788605,1.455625,0.1500,0.2656
8.838605,1.449951,0.1500,0.2706
8.888605,1.444928,0.1500,0.2746
8.938605,1.439603,0.1500,0.2787
8.988605,1.434878,0.1500,0.2795
9.038605,1.429800,0.1500,0.2795
9.088605,1.426137,0.1500,0.2804
9.138605,1.422936,0.1500,0.2804
9.188605,1.419244,0.1500,0.2804
9.238605,1.415958,0.1500,0.2811
9.288605,1.412122,0.1535,0.2811
9.338605,1.408633,0.1589,0.2811
9.388605,1.404530,0.1652,0.2811
9.438605,1.400707,0.2020,0.2811
9.488605,1.396201,0.2189,0.2815
9.538605,1.391033,0.2189,0.2826
9.588605,1.386204,0.2189,0.2839
9.638605,1.381731,0.2189,0.2859
9.688605,1.376646,0.2189,0.2876
9.738605,1.371833,0.2189,0.2916
9.788605,1.367307,0.2189,0.2917
9.838605,1.363082,0.2189,0.2918
9.888605,1.359172,0.2081,0.2923
9.938605,1.355591,0.2002,0.2929
9.988605,1.352353,0.1976,0.2930
10.038605,1.350342,0.1972,0.2943
10.088605,1.348592,0.1894,0.2952
10.138605,1.347118,0.1894,0.2953
10.188605,1.345937,0.1894,0.2963
10.238605,1.345068,0.1894,0.2965
10.288605,1.343541,0.1894,0.2966
10.338605,1.342242,0.1894,0.2972
10.388605,1.341184,0.1894,0.2979
10.438605,1.340382,0.1972,0.2979
10.488605,1.339850,0.2086,0.2979
10.538605,1.338617,0.2167,0.2979
10.588605,1.337565,0.2196,0.2972
10.638605,1.336704,0.2219,0.2980
10.688605,1.336047,0.2241,0.2990
10.738605,1.335605,0.2309,0.2994
10.788605,1.334404,0.2485,0.2994
10.838605,1.332453,0.2573,0.2990
10.888605,1.330742,0.2585,0.2990
10.938605,1.329277,0.2681,0.3003
10.988605,1.328063,0.2772,0.3017
11.038605,1.327106,0.2843,0.3019
11.088605,1.326412,0.2843,0.3019
