# converted from stack_master/maps/f/global_waypoints.json (global_traj_wpnts_iqp)
# fields_id_unused
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
7.448133157213345612e+01;-3.119278229816780712e+00;-2.090128503141501781e+01;-2.359688288588293492e+00;-2.374685380274069724e-01;5.469094114516622973e+00;-4.819177465697695339e+00;1.067580169371652232e+00;1.443568938804665081e+00
7.458130651384101384e+01;-3.191064017499155359e+00;-2.097086481065072405e+01;-2.384149069255399933e+00;-2.519303710287788545e-01;5.380278474300132174e+00;-4.635748520873910650e+00;1.011757427435856949e+00;1.503697708558519031e+00
7.468128145554858577e+01;-3.264575558765708152e+00;-2.103861094166369838e+01;-2.410070147419671294e+00;-2.666825911618848077e-01;5.293437360045615492e+00;-4.460527230909199226e+00;9.591739413493037825e-01;1.560667117598621756e+00
7.478125639725614349e+01;-3.339870397951294478e+00;-2.110437606043882397e+01;-2.437481381591061869e+00;-2.817818901364811945e-01;5.208511993356303549e+00;-4.293995277626850182e+00;9.121027188686313680e-01;1.618437315415466982e+00
7.488123133896370121e+01;-3.416980499255966031e+00;-2.116798809418640204e+01;-2.466419472308457372e+00;-2.972042726096120746e-01;5.125428111854648527e+00;-4.132868762175509580e+00;8.651447403384073809e-01;1.673414498124373262e+00
7.498120628067125892e+01;-3.495961281055366854e+00;-2.122929244525717252e+01;-2.496919833551316970e+00;-3.130640908677000400e-01;5.044169575125616589e+00;-3.968718364082347794e+00;8.215238029352506244e-01;1.734761050067390009e+00
7.508118122237883085e+01;-3.576805380240514420e+00;-2.128808254725901250e+01;-2.529040444080100869e+00;-3.296771280517684644e-01;4.964886899861580716e+00;-3.814031954585379136e+00;7.791574321841089334e-01;1.801867774101635344e+00
7.518115616408638857e+01;-3.659548875886058816e+00;-2.134418055757399557e+01;-2.562845056022653445e+00;-3.465543774430977497e-01;4.887482653038910385e+00;-3.683270617466228192e+00;7.392706215887817622e-01;1.874182383160746035e+00
7.528113110579394629e+01;-3.744173955503053541e+00;-2.139737183522737496e+01;-2.598316832019333944e+00;-3.631040178385052664e-01;4.811550389760827606e+00;-3.498161652197304683e+00;6.925699731023199357e-01;1.951142132977583765e+00
7.538110604750151822e+01;-3.830677988734715100e+00;-2.144745733849005376e+01;-2.635533231597323223e+00;-3.825405572567385226e-01;4.738307729420219161e+00;-3.279917017681072799e+00;6.460483351398852436e-01;2.024857722749665356e+00
7.548108098920907594e+01;-3.919043480419269532e+00;-2.149420325294537193e+01;-2.674843689686928982e+00;-4.039478001097364657e-01;4.668590913047191648e+00;-3.042352785783085434e+00;6.087732723530135948e-01;2.095503524996982225e+00
7.558105593091663366e+01;-4.009270643004619217e+00;-2.153736360475025435e+01;-2.716359819693769495e+00;-4.266471782899096121e-01;4.602979798843552572e+00;-2.740711181055559997e+00;5.755701722881264581e-01;2.171151597408495171e+00
7.568103087262419137e+01;-4.101189814088140650e+00;-2.157660546476772367e+01;-2.760269445989051107e+00;-4.524874341470858652e-01;4.543062639611660458e+00;-2.567558818294513934e+00;5.385206531695829746e-01;2.251224093923632097e+00
7.578100581433176330e+01;-4.194783309355281986e+00;-2.161165511850687082e+01;-2.806593664644298158e+00;-4.725344580055766408e-01;4.486204973143308905e+00;-2.518023015406595455e+00;4.975555898386335718e-01;2.335305529478944653e+00
7.588098075603932102e+01;-4.289935270666163092e+00;-2.164225269131206986e+01;-2.854589764758147297e+00;-4.870840572948847425e-01;4.429735505951639674e+00;-2.440655424612125035e+00;4.554186922457904574e-01;2.422923452835198166e+00
7.598095569774687874e+01;-4.386474365593731939e+00;-2.166818414370726842e+01;-2.904037698842453885e+00;-5.034514323103799205e-01;4.374305417444118937e+00;-2.236518886696183372e+00;4.278823576169807352e-01;2.510507841657604100e+00
7.608093063945445067e+01;-4.484219248693479543e+00;-2.168922506589786536e+01;-2.955472580301854890e+00;-5.263303811734530990e-01;4.322887483433994760e+00;-1.517746571965137292e+00;4.005844170427173556e-01;2.600879420657859598e+00
7.618090558116200839e+01;-4.582941538908263723e+00;-2.170506356057260433e+01;-3.010380952720677072e+00;-5.740529614323278684e-01;4.287643052343813821e+00;-7.199707488194000415e-01;3.640943563013940287e-01;2.665857804393162667e+00
7.628088052286956611e+01;-4.682358143784654203e+00;-2.171520994492061618e+01;-3.070194489469864507e+00;-6.222910362106024440e-01;4.270822505914223299e+00;-7.045803879624436272e-02;3.473316407867589883e-01;2.655706554139922737e+00
7.638085546457712383e+01;-4.782264411428664097e+00;-2.171917751094280646e+01;-3.134197481162949828e+00;-6.584059832989117567e-01;4.269172847330086285e+00;-5.653167131196080497e+00;3.512776731145672016e-01;2.651738595996885550e+00
7.648083040628469575e+01;-4.882160008533498186e+00;-2.171655958369347772e+01;3.081070705812100741e+00;-7.019396532253334708e-01;4.134668873268027234e+00;-6.608829420277997913e-02;3.500987107473403914e-01;2.643447840783813341e+00
