x_m,y_m,w_tr_right_m,w_tr_left_m
-9.953465,-8.477134,1.250000,1.250000
-9.998123,-8.387720,1.250000,1.250000
-10.041601,-8.297727,1.250000,1.250000
-10.083893,-8.207169,1.250000,1.250000
-10.124990,-8.116063,1.250000,1.250000
-10.164882,-8.024423,1.250000,1.250000
-10.203558,-7.932264,1.250000,1.250000
-10.241007,-7.839599,1.250000,1.250000
-10.277215,-7.746442,1.250000,1.250000
-10.312171,-7.652808,1.250000,1.250000
-10.345858,-7.558710,1.250000,1.250000
-10.378261,-7.464162,1.250000,1.250000
-10.409362,-7.369178,1.250000,1.250000
-10.439143,-7.273773,1.250000,1.250000
-10.467586,-7.177959,1.250000,1.250000
-10.494668,-7.081752,1.250000,1.250000
-10.520367,-6.985166,1.250000,1.250000
-10.544661,-6.888218,1.250000,1.250000
-10.567523,-6.790922,1.250000,1.250000
-10.588928,-6.693295,1.250000,1.250000
-10.608848,-6.595354,1.250000,1.250000
-10.627252,-6.497117,1.250000,1.250000
-10.644110,-6.398603,1.250000,1.250000
-10.659389,-6.299832,1.250000,1.250000
-10.673055,-6.200824,1.250000,1.250000
-10.685070,-6.101603,1.250000,1.250000
-10.695398,-6.002192,1.250000,1.250000
-10.703999,-5.902617,1.250000,1.250000
-10.710831,-5.802905,1.250000,1.250000
-10.715851,-5.703085,1.250000,1.250000
-10.719015,-5.603190,1.250000,1.250000
-10.720274,-5.503252,1.250000,1.250000
-10.719582,-5.403308,1.250000,1.250000
-10.716888,-5.303399,1.250000,1.250000
-10.712141,-5.203566,1.250000,1.250000
-10.705289,-5.103856,1.250000,1.250000
-10.696278,-5.004317,1.250000,1.250000
-10.685053,-4.905004,1.250000,1.250000
-10.671559,-4.805974,1.250000,1.250000
-10.655740,-4.707288,1.250000,1.250000
-10.637542,-4.609013,1.250000,1.250000
-10.616911,-4.511221,1.250000,1.250000
-10.593792,-4.413986,1.250000,1.250000
-10.568134,-4.317390,1.250000,1.250000
-10.539888,-4.221520,1.250000,1.250000
-10.509008,-4.126465,1.250000,1.250000
-10.475452,-4.032321,1.250000,1.250000
-10.439204,-3.939181,1.250000,1.250000
-10.400304,-3.847117,1.250000,1.250000
-10.358810,-3.756193,1.250000,1.250000
-10.314784,-3.666467,1.250000,1.250000
-10.268297,-3.577992,1.250000,1.250000
-10.219420,-3.490813,1.250000,1.250000
-10.168231,-3.404972,1.250000,1.250000
-10.114810,-3.320502,1.250000,1.250000
-10.059238,-3.237431,1.250000,1.250000
-10.001599,-3.155780,1.250000,1.250000
-9.941975,-3.075568,1.250000,1.250000
-9.880450,-2.996804,1.250000,1.250000
-9.817106,-2.919495,1.250000,1.250000
-9.752025,-2.843643,1.250000,1.250000
-9.685284,-2.769247,1.250000,1.250000
-9.616963,-2.696300,1.250000,1.250000
-9.547135,-2.624793,1.250000,1.250000
-9.475874,-2.554715,1.250000,1.250000
-9.403248,-2.486051,1.250000,1.250000
-9.329326,-2.418786,1.250000,1.250000
-9.254171,-2.352900,1.250000,1.250000
-9.177845,-2.288375,1.250000,1.250000
-9.100406,-2.225189,1.250000,1.250000
-9.021910,-2.163322,1.250000,1.250000
-8.942410,-2.102750,1.250000,1.250000
-8.861956,-2.043451,1.250000,1.250000
-8.780596,-1.985402,1.250000,1.250000
-8.698375,-1.928579,1.250000,1.250000
-8.615335,-1.872959,1.250000,1.250000
-8.531517,-1.818518,1.250000,1.250000
-8.446960,-1.765233,1.250000,1.250000
-8.361699,-1.713081,1.250000,1.250000
-8.275769,-1.662040,1.250000,1.250000
-8.189202,-1.612087,1.250000,1.250000
-8.102027,-1.563201,1.250000,1.250000
-8.014275,-1.515359,1.250000,1.250000
-7.925973,-1.468542,1.250000,1.250000
-7.837145,-1.422728,1.250000,1.250000
-7.747817,-1.377898,1.250000,1.250000
-7.658011,-1.334033,1.250000,1.250000
-7.567749,-1.291115,1.250000,1.250000
-7.477052,-1.249124,1.250000,1.250000
-7.385938,-1.208044,1.250000,1.250000
-7.294427,-1.167857,1.250000,1.250000
-7.202536,-1.128548,1.250000,1.250000
-7.110280,-1.090101,1.250000,1.250000
-7.017677,-1.052500,1.250000,1.250000
-6.924740,-1.015731,1.250000,1.250000
-6.831484,-0.979780,1.250000,1.250000
-6.737921,-0.944633,1.250000,1.250000
-6.644065,-0.910278,1.250000,1.250000
-6.549927,-0.876703,1.250000,1.250000
-6.455519,-0.843895,1.250000,1.250000
-6.360851,-0.811843,1.250000,1.250000
-6.265935,-0.780536,1.250000,1.250000
-6.170779,-0.749965,1.250000,1.250000
-6.075393,-0.720120,1.250000,1.250000
-5.979785,-0.690991,1.250000,1.250000
-5.883965,-0.662571,1.250000,1.250000
-5.787940,-0.634849,1.250000,1.250000
-5.691718,-0.607821,1.250000,1.250000
-5.595306,-0.581477,1.250000,1.250000
-5.498712,-0.555811,1.250000,1.250000
-5.401941,-0.530818,1.250000,1.250000
-5.305000,-0.506492,1.250000,1.250000
-5.207896,-0.482827,1.250000,1.250000
-5.110634,-0.459820,1.250000,1.250000
-5.013220,-0.437466,1.250000,1.250000
-4.915659,-0.415761,1.250000,1.250000
-4.817956,-0.394704,1.250000,1.250000
-4.720117,-0.374290,1.250000,1.250000
-4.622146,-0.354517,1.250000,1.250000
-4.524049,-0.335380,1.250000,1.250000
-4.425831,-0.316875,1.250000,1.250000
-4.327496,-0.298997,1.250000,1.250000
-4.229051,-0.281742,1.250000,1.250000
-4.130499,-0.265104,1.250000,1.250000
-4.031846,-0.249077,1.250000,1.250000
-3.933097,-0.233654,1.250000,1.250000
-3.834257,-0.218830,1.250000,1.250000
-3.735329,-0.204597,1.250000,1.250000
-3.636319,-0.190948,1.250000,1.250000
-3.537231,-0.177875,1.250000,1.250000
-3.438071,-0.165371,1.250000,1.250000
-3.338841,-0.153425,1.250000,1.250000
-3.239546,-0.142031,1.250000,1.250000
-3.140191,-0.131178,1.250000,1.250000
-3.040779,-0.120858,1.250000,1.250000
-2.941314,-0.111059,1.250000,1.250000
-2.841800,-0.101773,1.250000,1.250000
-2.742241,-0.092989,1.250000,1.250000
-2.642639,-0.084695,1.250000,1.250000
-2.542999,-0.076881,1.250000,1.250000
-2.443323,-0.069536,1.250000,1.250000
-2.343614,-0.062648,1.250000,1.250000
-2.243876,-0.056204,1.250000,1.250000
-2.144111,-0.050194,1.250000,1.250000
-2.044321,-0.044603,1.250000,1.250000
-1.944509,-0.039420,1.250000,1.250000
-1.844678,-0.034632,1.250000,1.250000
-1.744829,-0.030226,1.250000,1.250000
-1.644964,-0.026187,1.250000,1.250000
-1.545086,-0.022503,1.250000,1.250000
-1.445195,-0.019160,1.250000,1.250000
-1.345295,-0.016143,1.250000,1.250000
-1.245385,-0.013439,1.250000,1.250000
-1.145468,-0.011034,1.250000,1.250000
-1.045544,-0.008912,1.250000,1.250000
-0.945615,-0.007060,1.250000,1.250000
-0.845681,-0.005461,1.250000,1.250000
-0.745744,-0.004102,1.250000,1.250000
-0.645805,-0.002968,1.250000,1.250000
-0.545863,-0.002042,1.250000,1.250000
-0.445919,-0.001310,1.250000,1.250000
-0.345974,-0.000756,1.250000,1.250000
-0.246029,-0.000366,1.250000,1.250000
-0.146083,-0.000122,1.250000,1.250000
